,name,rating,rom,display,camera,processor,price
786,"APPLE iPhone 13 mini (Green, 512 GB)",4.5,512 GB ROM,13.72 cm (5.4 inch) Super Retina XDR Display,12MP + 12MP | 12MP Front Camera,A15 Bionic Chip Processor,"₹92,999"
787,"APPLE iPhone SE (3rd Gen) (Midnight, 256 GB)",4.4,256 GB ROM,11.94 cm (4.7 inch) Retina HD Display,12MP Rear Camera | 7MP Front Camera,"A15 Bionic Chip, 6 Core Processor Processor","₹56,900"
788,"APPLE iPhone 13 Mini (Pink, 512 GB)",4.5,512 GB ROM,13.72 cm (5.4 inch) Super Retina XDR Display,12MP + 12MP | 12MP Front Camera,A15 Bionic Chip Processor,"₹92,999"
789,"APPLE iPhone 12 Mini (Purple, 128 GB)",4.5,128 GB ROM,13.72 cm (5.4 inch) Super Retina XDR Display,12MP + 12MP | 12MP Front Camera,A14 Bionic Chip with Next Generation Neural Engine Processor,"₹55,179"
790,"APPLE iPhone 11 Pro Max (Space Grey, 64 GB)",4.7,64 GB ROM,16.51 cm (6.5 inch) Super Retina XDR Display,12MP + 12MP + 12MP | 12MP Front Camera,A13 Bionic Chip Processor,"₹1,17,100"
791,"APPLE iPhone 11 Pro (Midnight Green, 512 GB)",4.6,512 GB ROM,14.73 cm (5.8 inch) Super Retina XDR Display,12MP + 12MP + 12MP | 12MP Front Camera,A13 Bionic Chip Processor,"₹1,17,949"
792,"APPLE iPhone 13 Pro Max (Gold, 1 TB)",4.6,1 TB ROM,17.02 cm (6.7 inch) Super Retina XDR Display,12MP + 12MP + 12MP | 12MP Front Camera,A15 Bionic Chip Processor,"₹1,79,900"
793,"APPLE iPhone 13 Pro (Graphite, 512 GB)",4.7,512 GB ROM,15.49 cm (6.1 inch) Super Retina XDR Display,12MP + 12MP + 12MP | 12MP Front Camera,A15 Bionic Chip Processor,"₹1,49,900"
794,"APPLE iPhone 12 Mini (Purple, 256 GB)",4.5,256 GB ROM,13.72 cm (5.4 inch) Super Retina XDR Display,12MP + 12MP | 12MP Front Camera,A14 Bionic Chip with Next Generation Neural Engine Processor,"₹64,999"
795,"APPLE iPhone 12 Pro (Pacific Blue, 512 GB)",4.6,512 GB ROM,15.49 cm (6.1 inch) Super Retina XDR Display,12MP + 12MP + 12MP | 12MP Front Camera,A14 Bionic Chip with Next Generation Neural Engine Processor,"₹1,39,900"
796,"APPLE iPhone 12 Mini (Red, 128 GB)",4.5,128 GB ROM,13.72 cm (5.4 inch) Super Retina XDR Display,12MP + 12MP | 12MP Front Camera,A14 Bionic Chip with Next Generation Neural Engine Processor,"₹55,179"
797,"APPLE iPhone SE (3rd Gen) (Starlight, 256 GB)",4.4,256 GB ROM,11.94 cm (4.7 inch) Retina HD Display,12MP Rear Camera | 7MP Front Camera,"A15 Bionic Chip, 6 Core Processor Processor","₹56,900"
798,"APPLE iPhone 8 Plus (Space Grey, 64 GB)",4.6,64 GB ROM,13.97 cm (5.5 inch) Retina HD Display,12MP + 12MP | 7MP Front Camera,"A11 Bionic Chip with 64-bit Architecture, Neural Engine, Embedded M11 Motion Coprocessor Processor","₹49,900"
799,"APPLE iPhone XR (White, 64 GB)",4.6,64 GB ROM,15.49 cm (6.1 inch) Display,12MP Rear Camera | 7MP Front Camera,A12 Bionic Chip Processor,"₹39,999"
800,"APPLE iPhone 13 Pro (Silver, 512 GB)",4.7,512 GB ROM,15.49 cm (6.1 inch) Super Retina XDR Display,12MP + 12MP + 12MP | 12MP Front Camera,A15 Bionic Chip Processor,"₹1,49,900"
801,"APPLE iPhone 12 Pro (Graphite, 128 GB)",4.6,128 GB ROM,15.49 cm (6.1 inch) Super Retina XDR Display,12MP + 12MP + 12MP | 12MP Front Camera,A14 Bionic Chip with Next Generation Neural Engine Processor,"₹1,09,900"
802,"APPLE iPhone XR (Black, 128 GB)",4.6,128 GB ROM,15.49 cm (6.1 inch) Display,12MP Rear Camera | 7MP Front Camera,A12 Bionic Chip Processor,"₹44,999"
803,"APPLE iPhone 13 Pro Max (Silver, 128 GB)",4.6,128 GB ROM,17.02 cm (6.7 inch) Super Retina XDR Display,12MP + 12MP + 12MP | 12MP Front Camera,A15 Bionic Chip Processor,"₹1,29,900"
804,"APPLE iPhone 13 Pro (Gold, 1 TB)",4.7,1 TB ROM,15.49 cm (6.1 inch) Super Retina XDR Display,12MP + 12MP + 12MP | 12MP Front Camera,A15 Bionic Chip Processor,"₹1,69,900"
805,"APPLE iPhone 13 Pro (Alpine Green, 128 GB)",4.7,128 GB ROM,15.49 cm (6.1 inch) Super Retina XDR Display,12MP + 12MP + 12MP | 12MP Front Camera,A15 Bionic Chip Processor,"₹1,19,900"
806,"APPLE iPhone 13 Pro Max (Graphite, 1 TB)",4.6,1 TB ROM,17.02 cm (6.7 inch) Super Retina XDR Display,12MP + 12MP + 12MP | 12MP Front Camera,A15 Bionic Chip Processor,"₹1,79,900"
807,"APPLE iPhone XR ((PRODUCT)RED, 64 GB)",4.6,64 GB ROM,15.49 cm (6.1 inch) Display,12MP Rear Camera | 7MP Front Camera,A12 Bionic Chip Processor,"₹39,999"
808,"APPLE iPhone 13 Pro Max (Alpine Green, 1 TB)",4.6,1 TB ROM,17.02 cm (6.7 inch) Super Retina XDR Display,12MP + 12MP + 12MP | 12MP Front Camera,A15 Bionic Chip Processor,"₹1,79,900"
809,"APPLE iPhone 13 Pro (Sierra Blue, 1 TB)",4.7,1 TB ROM,15.49 cm (6.1 inch) Super Retina XDR Display,12MP + 12MP + 12MP | 12MP Front Camera,A15 Bionic Chip Processor,"₹1,69,900"
810,"APPLE iPhone 13 Mini (Blue, 256 GB)",4.5,256 GB ROM,13.72 cm (5.4 inch) Super Retina XDR Display,12MP + 12MP | 12MP Front Camera,A15 Bionic Chip Processor,"₹73,999"
811,"APPLE iPhone 12 Pro (Graphite, 256 GB)",4.6,256 GB ROM,15.49 cm (6.1 inch) Super Retina XDR Display,12MP + 12MP + 12MP | 12MP Front Camera,A14 Bionic Chip with Next Generation Neural Engine Processor,"₹1,19,900"
812,"APPLE iPhone 11 Pro Max (Midnight Green, 256 GB)",4.7,256 GB ROM,16.51 cm (6.5 inch) Super Retina XDR Display,12MP + 12MP + 12MP | 12MP Front Camera,A13 Bionic Chip Processor,"₹1,31,900"
813,"APPLE iPhone 6s (Silver, 32 GB)",4.5,32 GB ROM,11.94 cm (4.7 inch) Retina HD Display,12MP Rear Camera | 5MP Front Camera,Apple A9 64-bit processor and M9 Motion Co-processor,"₹25,399"
814,"APPLE iPhone 8 Plus (Space Grey, 256 GB)",4.6,256 GB ROM,13.97 cm (5.5 inch) Retina HD Display,12MP + 12MP | 7MP Front Camera,"A11 Bionic Chip with 64-bit Architecture, Neural Engine, Embedded M11 Motion Coprocessor Processor","₹84,900"
815,"APPLE iPhone 8 (Space Grey, 256 GB)",4.5,256 GB ROM,11.94 cm (4.7 inch) Retina HD Display,12MP Rear Camera | 7MP Front Camera,"A11 Bionic Chip with 64-bit Architecture, Neural Engine, Embedded M11 Motion Coprocessor Processor","₹77,000"
816,"APPLE iPhone 8 Plus (Space Grey, 256 GB)",4.6,256 GB ROM,13.97 cm (5.5 inch) Retina HD Display,12MP + 12MP | 7MP Front Camera,"A11 Bionic Chip with 64-bit Architecture, Neural Engine, Embedded M11 Motion Coprocessor Processor","₹84,900"
817,"APPLE iPhone 8 (Space Grey, 256 GB)",4.5,256 GB ROM,11.94 cm (4.7 inch) Retina HD Display,12MP Rear Camera | 7MP Front Camera,"A11 Bionic Chip with 64-bit Architecture, Neural Engine, Embedded M11 Motion Coprocessor Processor","₹77,000"
818,"APPLE iPhone XS (Gold, 64 GB)",4.7,64 GB ROM,14.73 cm (5.8 inch) Super Retina HD Display,12MP + 12MP | 7MP Front Camera,A12 Bionic Chip Processor,"₹89,899"
819,"APPLE iPhone 6s Plus (Rose Gold, 32 GB)",4.4,32 GB ROM,13.97 cm (5.5 inch) Retina HD Display,12MP Rear Camera | 5MP Front Camera,Apple A9 64-bit processor and Embedded M9 Motion Co-processor,"₹33,299"
820,"APPLE iPhone 8 Plus (Gold, 64 GB)",4.6,64 GB ROM,13.97 cm (5.5 inch) Retina HD Display,12MP + 12MP | 7MP Front Camera,"A11 Bionic Chip with 64-bit Architecture, Neural Engine, Embedded M11 Motion Coprocessor Processor","₹49,900"
821,"APPLE iPhone 13 Pro (Sierra Blue, 128 GB)",4.7,128 GB ROM,15.49 cm (6.1 inch) Super Retina XDR Display,12MP + 12MP + 12MP | 12MP Front Camera,A15 Bionic Chip Processor,"₹1,19,900"
822,"APPLE iPhone XS (Gold, 512 GB)",4.7,512 GB ROM,14.73 cm (5.8 inch) Super Retina HD Display,12MP + 12MP | 7MP Front Camera,A12 Bionic Chip Processor,"₹1,34,899"
823,"APPLE iPhone 13 Pro (Alpine Green, 512 GB)",4.7,512 GB ROM,15.49 cm (6.1 inch) Super Retina XDR Display,12MP + 12MP + 12MP | 12MP Front Camera,A15 Bionic Chip Processor,"₹1,49,900"
824,"APPLE iPhone 8 (Gold, 64 GB)",4.5,64 GB ROM,11.94 cm (4.7 inch) Retina HD Display,12MP Rear Camera | 7MP Front Camera,"A11 Bionic Chip with 64-bit Architecture, Neural Engine, Embedded M11 Motion Coprocessor Processor","₹39,149"
825,"APPLE iPhone 6s (Rose Gold, 32 GB)",4.5,32 GB ROM,11.94 cm (4.7 inch) Retina HD Display,12MP Rear Camera | 5MP Front Camera,Apple A9 64-bit processor and M9 Motion Co-processor,"₹25,399"
826,"APPLE iPhone 6s (Gold, 32 GB)",4.5,32 GB ROM,11.94 cm (4.7 inch) Retina HD Display,12MP Rear Camera | 5MP Front Camera,Apple A9 64-bit processor and Embedded M9 Motion Co-processor,"₹25,399"
827,"APPLE iPhone 12 Pro (Pacific Blue, 128 GB)",4.6,128 GB ROM,15.49 cm (6.1 inch) Super Retina XDR Display,12MP + 12MP + 12MP | 12MP Front Camera,A14 Bionic Chip with Next Generation Neural Engine Processor,"₹1,09,900"
828,"APPLE iPhone 6s (Space Grey, 32 GB)",4.5,32 GB ROM,11.94 cm (4.7 inch) Retina HD Display,12MP Rear Camera | 5MP Front Camera,Apple A9 64-bit processor and Embedded M9 Motion Co-processor,"₹25,399"
829,"APPLE iPhone 8 Plus (Silver, 256 GB)",4.6,256 GB ROM,13.97 cm (5.5 inch) Retina HD Display,12MP + 12MP | 7MP Front Camera,"A11 Bionic Chip with 64-bit Architecture, Neural Engine, Embedded M11 Motion Coprocessor Processor","₹84,900"
830,"APPLE iPhone XS Max (Space Grey, 256 GB)",4.6,256 GB ROM,16.51 cm (6.5 inch) Super Retina HD Display,12MP + 12MP | 7MP Front Camera,A12 Bionic Chip Processor,"₹1,24,899"
831,"APPLE iPhone 8 (Silver, 256 GB)",4.5,256 GB ROM,11.94 cm (4.7 inch) Retina HD Display,12MP Rear Camera | 7MP Front Camera,"A11 Bionic Chip with 64-bit Architecture, Neural Engine, Embedded M11 Motion Coprocessor Processor","₹77,000"
832,"APPLE iPhone 13 Pro (Silver, 128 GB)",4.7,128 GB ROM,15.49 cm (6.1 inch) Super Retina XDR Display,12MP + 12MP + 12MP | 12MP Front Camera,A15 Bionic Chip Processor,"₹1,19,900"
833,"APPLE iPhone 13 Pro Max (Sierra Blue, 256 GB)",4.6,256 GB ROM,17.02 cm (6.7 inch) Super Retina XDR Display,12MP + 12MP + 12MP | 12MP Front Camera,A15 Bionic Chip Processor,"₹1,39,900"
834,"APPLE iPhone 8 (Gold, 256 GB)",4.5,256 GB ROM,11.94 cm (4.7 inch) Retina HD Display,12MP Rear Camera | 7MP Front Camera,"A11 Bionic Chip with 64-bit Architecture, Neural Engine, Embedded M11 Motion Coprocessor Processor","₹77,000"
835,"APPLE iPhone 7 Plus (Black, 32 GB)",4.5,32 GB ROM,13.94 cm (5.488 inch) Retina HD Display,12MP + 12MP | 7MP Front Camera,Apple A10 Fusion 64-bit processor and Embedded M10 Motion Co-processor,"₹37,249"
836,"APPLE iPhone 13 Pro Max (Silver, 256 GB)",4.6,256 GB ROM,17.02 cm (6.7 inch) Super Retina XDR Display,12MP + 12MP + 12MP | 12MP Front Camera,A15 Bionic Chip Processor,"₹1,39,900"
837,"APPLE iPhone 13 Pro Max (Sierra Blue, 512 GB)",4.6,512 GB ROM,17.02 cm (6.7 inch) Super Retina XDR Display,12MP + 12MP + 12MP | 12MP Front Camera,A15 Bionic Chip Processor,"₹1,59,900"
838,"APPLE iPhone 13 Pro Max (Gold, 256 GB)",4.6,256 GB ROM,17.02 cm (6.7 inch) Super Retina XDR Display,12MP + 12MP + 12MP | 12MP Front Camera,A15 Bionic Chip Processor,"₹1,39,900"
839,"APPLE iPhone 6 (Gold, 32 GB)",4.4,32 GB ROM,11.94 cm (4.7 inch) Retina HD Display,8MP Rear Camera | 1.2MP Front Camera,A8 Chip with 64-bit Architecture and M8 Motion Co-processor,"₹30,780"
840,"APPLE iPhone 6 (Space Grey, 16 GB)",4.4,16 GB ROM,11.94 cm (4.7 inch) Retina HD Display,8MP Rear Camera | 1.2MP Front Camera,Apple A8 64-bit processor and M8 Motion Co-processor,"₹51,999"
841,"APPLE iPhone 13 Pro Max (Graphite, 256 GB)",4.6,256 GB ROM,17.02 cm (6.7 inch) Super Retina XDR Display,12MP + 12MP + 12MP | 12MP Front Camera,A15 Bionic Chip Processor,"₹1,39,900"
842,"APPLE iPhone 12 Pro (Graphite, 512 GB)",4.6,512 GB ROM,15.49 cm (6.1 inch) Super Retina XDR Display,12MP + 12MP + 12MP | 12MP Front Camera,A14 Bionic Chip with Next Generation Neural Engine Processor,"₹1,39,900"
843,"APPLE iPhone 8 (Silver, 64 GB)",4.5,64 GB ROM,11.94 cm (4.7 inch) Retina HD Display,12MP Rear Camera | 7MP Front Camera,"A11 Bionic Chip with 64-bit Architecture, Neural Engine, Embedded M11 Motion Coprocessor Processor","₹39,149"
844,"APPLE iPhone XS (Space Grey, 512 GB)",4.7,512 GB ROM,14.73 cm (5.8 inch) Super Retina HD Display,12MP + 12MP | 7MP Front Camera,A12 Bionic Chip Processor,"₹1,34,899"
845,"APPLE iPhone 12 Mini (White, 256 GB)",4.5,256 GB ROM,13.72 cm (5.4 inch) Super Retina XDR Display,12MP + 12MP | 12MP Front Camera,A14 Bionic Chip with Next Generation Neural Engine Processor,"₹64,999"
846,"APPLE iPhone 11 Pro Max (Midnight Green, 64 GB)",4.7,64 GB ROM,16.51 cm (6.5 inch) Super Retina XDR Display,12MP + 12MP + 12MP | 12MP Front Camera,A13 Bionic Chip Processor,"₹1,17,100"
847,"APPLE iPhone 12 Pro Max (Pacific Blue, 128 GB)",4.6,128 GB ROM,17.02 cm (6.7 inch) Super Retina XDR Display,12MP + 12MP + 12MP | 12MP Front Camera,A14 Bionic Chip with Next Generation Neural Engine Processor,"₹1,19,900"
848,"APPLE iPhone 13 Pro Max (Gold, 512 GB)",4.6,512 GB ROM,17.02 cm (6.7 inch) Super Retina XDR Display,12MP + 12MP + 12MP | 12MP Front Camera,A15 Bionic Chip Processor,"₹1,59,900"
849,"APPLE iPhone 6 (Space Grey, 32 GB)",4.4,32 GB ROM,11.94 cm (4.7 inch) Retina HD Display,8MP Rear Camera | 1.2MP Front Camera,Apple A8 64-bit processor and M8 Motion Co-processor,"₹30,780"
850,"APPLE iPhone 13 Pro Max (Sierra Blue, 1 TB)",4.6,1 TB ROM,17.02 cm (6.7 inch) Super Retina XDR Display,12MP + 12MP + 12MP | 12MP Front Camera,A15 Bionic Chip Processor,"₹1,79,900"
851,"APPLE iPhone 12 Pro Max (Silver, 128 GB)",4.6,128 GB ROM,17.02 cm (6.7 inch) Super Retina XDR Display,12MP + 12MP + 12MP | 12MP Front Camera,A14 Bionic Chip with Next Generation Neural Engine Processor,"₹1,19,900"
852,"APPLE iPhone 12 Pro (Gold, 256 GB)",4.6,256 GB ROM,15.49 cm (6.1 inch) Super Retina XDR Display,12MP + 12MP + 12MP | 12MP Front Camera,A14 Bionic Chip with Next Generation Neural Engine Processor,"₹1,19,900"
853,"APPLE iPhone 13 Mini (Blue, 512 GB)",4.5,512 GB ROM,13.72 cm (5.4 inch) Super Retina XDR Display,12MP + 12MP | 12MP Front Camera,A15 Bionic Chip Processor,"₹92,999"
854,"APPLE iPhone 12 Pro Max (Gold, 256 GB)",4.6,256 GB ROM,17.02 cm (6.7 inch) Super Retina XDR Display,12MP + 12MP + 12MP | 12MP Front Camera,A14 Bionic Chip with Next Generation Neural Engine Processor,"₹1,29,900"
855,"APPLE iPhone 13 Mini ((PRODUCT)RED, 128 GB)",4.5,128 GB ROM,13.72 cm (5.4 inch) Super Retina XDR Display,12MP + 12MP | 12MP Front Camera,A15 Bionic Chip Processor,"₹64,999"
856,"APPLE iPhone SE (Black, 64 GB)",4.5,64 GB ROM,11.94 cm (4.7 inch) Retina HD Display,12MP Rear Camera | 7MP Front Camera,A13 Bionic Chip with 3rd Gen Neural Engine Processor,"₹30,499"
857,"Apple iPhone XR ((PRODUCT)RED, 64 GB) (Includes EarPods, Power Adapter)",4.6,64 GB ROM,15.49 cm (6.1 inch) Display,12MP Rear Camera | 7MP Front Camera,A12 Bionic Chip Processor,"₹39,999"
858,"APPLE iPhone 13 mini (Green, 256 GB)",4.5,256 GB ROM,13.72 cm (5.4 inch) Super Retina XDR Display,12MP + 12MP | 12MP Front Camera,A15 Bionic Chip Processor,"₹73,999"
859,"APPLE iPhone SE (White, 64 GB)",4.5,64 GB ROM,11.94 cm (4.7 inch) Retina HD Display,12MP Rear Camera | 7MP Front Camera,A13 Bionic Chip with 3rd Gen Neural Engine Processor,"₹30,499"
860,"APPLE iPhone 12 Mini (Black, 64 GB)",4.5,64 GB ROM,13.72 cm (5.4 inch) Super Retina XDR Display,12MP + 12MP | 12MP Front Camera,A14 Bionic Chip with Next Generation Neural Engine Processor,"₹49,999"
861,"Apple iPhone XR (Blue, 64 GB) (Includes EarPods, Power Adapter)",4.6,64 GB ROM,15.49 cm (6.1 inch) Display,12MP Rear Camera | 7MP Front Camera,A12 Bionic Chip Processor,"₹39,999"
862,"APPLE iPhone 12 Mini (White, 64 GB)",4.5,64 GB ROM,13.72 cm (5.4 inch) Super Retina XDR Display,12MP + 12MP | 12MP Front Camera,A14 Bionic Chip with Next Generation Neural Engine Processor,"₹49,999"
863,"APPLE iPhone 12 Mini (Black, 128 GB)",4.5,128 GB ROM,13.72 cm (5.4 inch) Super Retina XDR Display,12MP + 12MP | 12MP Front Camera,A14 Bionic Chip with Next Generation Neural Engine Processor,"₹55,179"
864,"APPLE iPhone 11 (White, 64 GB)",4.6,64 GB ROM,15.49 cm (6.1 inch) Liquid Retina HD Display,12MP + 12MP | 12MP Front Camera,A13 Bionic Chip Processor,"₹46,999"
865,"APPLE iPhone 13 (Midnight, 128 GB)",4.6,128 GB ROM,15.49 cm (6.1 inch) Super Retina XDR Display,12MP + 12MP | 12MP Front Camera,A15 Bionic Chip Processor,"₹73,999"
866,"APPLE iPhone 13 (Pink, 128 GB)",4.6,128 GB ROM,15.49 cm (6.1 inch) Super Retina XDR Display,12MP + 12MP | 12MP Front Camera,A15 Bionic Chip Processor,"₹73,999"
867,"APPLE iPhone 11 (Black, 64 GB)",4.6,64 GB ROM,15.49 cm (6.1 inch) Liquid Retina HD Display,12MP + 12MP | 12MP Front Camera,A13 Bionic Chip Processor,"₹46,999"
868,"APPLE iPhone 11 (Purple, 64 GB)",4.6,64 GB ROM,15.49 cm (6.1 inch) Liquid Retina HD Display,12MP + 12MP | 12MP Front Camera,A13 Bionic Chip Processor,"₹46,999"
869,"APPLE iPhone 13 (Starlight, 128 GB)",4.6,128 GB ROM,15.49 cm (6.1 inch) Super Retina XDR Display,12MP + 12MP | 12MP Front Camera,A15 Bionic Chip Processor,"₹73,999"
870,"APPLE iPhone 11 (White, 128 GB)",4.6,128 GB ROM,15.49 cm (6.1 inch) Liquid Retina HD Display,12MP + 12MP | 12MP Front Camera,A13 Bionic Chip Processor,"₹51,999"
871,"APPLE iPhone SE (Red, 128 GB)",4.5,128 GB ROM,11.94 cm (4.7 inch) Retina HD Display,12MP Rear Camera | 7MP Front Camera,A13 Bionic Chip with 3rd Gen Neural Engine Processor,"₹35,499"
872,"APPLE iPhone 13 (Blue, 128 GB)",4.6,128 GB ROM,15.49 cm (6.1 inch) Super Retina XDR Display,12MP + 12MP | 12MP Front Camera,A15 Bionic Chip Processor,"₹73,999"
873,"APPLE iPhone 13 ((PRODUCT)RED, 128 GB)",4.6,128 GB ROM,15.49 cm (6.1 inch) Super Retina XDR Display,12MP + 12MP | 12MP Front Camera,A15 Bionic Chip Processor,"₹73,999"
874,"APPLE iPhone 12 Mini (Red, 64 GB)",4.5,64 GB ROM,13.72 cm (5.4 inch) Super Retina XDR Display,12MP + 12MP | 12MP Front Camera,A14 Bionic Chip with Next Generation Neural Engine Processor,"₹49,999"
875,"APPLE iPhone 11 (Black, 128 GB)",4.6,128 GB ROM,15.49 cm (6.1 inch) Liquid Retina HD Display,12MP + 12MP | 12MP Front Camera,A13 Bionic Chip Processor,"₹51,999"
876,"APPLE iPhone 11 (Purple, 128 GB)",4.6,128 GB ROM,15.49 cm (6.1 inch) Liquid Retina HD Display,12MP + 12MP | 12MP Front Camera,A13 Bionic Chip Processor,"₹51,999"
877,"APPLE iPhone SE (Red, 64 GB)",4.5,64 GB ROM,11.94 cm (4.7 inch) Retina HD Display,12MP Rear Camera | 7MP Front Camera,A13 Bionic Chip with 3rd Gen Neural Engine Processor,"₹30,499"
878,"APPLE iPhone 11 (Red, 64 GB)",4.6,64 GB ROM,15.49 cm (6.1 inch) Liquid Retina HD Display,12MP + 12MP | 12MP Front Camera,A13 Bionic Chip Processor,"₹46,999"
879,"APPLE iPhone 11 (Red, 128 GB)",4.6,128 GB ROM,15.49 cm (6.1 inch) Liquid Retina HD Display,12MP + 12MP | 12MP Front Camera,A13 Bionic Chip Processor,"₹51,999"
880,"APPLE iPhone 12 (Green, 128 GB)",4.6,128 GB ROM,15.49 cm (6.1 inch) Super Retina XDR Display,12MP + 12MP | 12MP Front Camera,A14 Bionic Chip with Next Generation Neural Engine Processor,"₹64,999"
881,"APPLE iPhone 13 Mini (Blue, 128 GB)",4.5,128 GB ROM,13.72 cm (5.4 inch) Super Retina XDR Display,12MP + 12MP | 12MP Front Camera,A15 Bionic Chip Processor,"₹64,999"
882,"APPLE iPhone 12 (Black, 128 GB)",4.6,128 GB ROM,15.49 cm (6.1 inch) Super Retina XDR Display,12MP + 12MP | 12MP Front Camera,A14 Bionic Chip with Next Generation Neural Engine Processor,"₹64,999"
883,"APPLE iPhone 11 (Green, 128 GB)",4.6,128 GB ROM,15.49 cm (6.1 inch) Liquid Retina HD Display,12MP + 12MP | 12MP Front Camera,A13 Bionic Chip Processor,"₹51,999"
884,"APPLE iPhone 13 Mini (Pink, 128 GB)",4.5,128 GB ROM,13.72 cm (5.4 inch) Super Retina XDR Display,12MP + 12MP | 12MP Front Camera,A15 Bionic Chip Processor,"₹64,999"
885,"APPLE iPhone SE (Black, 128 GB)",4.5,128 GB ROM,11.94 cm (4.7 inch) Retina HD Display,12MP Rear Camera | 7MP Front Camera,A13 Bionic Chip with 3rd Gen Neural Engine Processor,"₹35,499"
886,"APPLE iPhone SE (Black, 256 GB)",4.5,256 GB ROM,11.94 cm (4.7 inch) Retina HD Display,12MP Rear Camera | 7MP Front Camera,A13 Bionic Chip with 3rd Gen Neural Engine Processor,"₹45,099"
887,"APPLE iPhone 12 (White, 128 GB)",4.6,128 GB ROM,15.49 cm (6.1 inch) Super Retina XDR Display,12MP + 12MP | 12MP Front Camera,A14 Bionic Chip with Next Generation Neural Engine Processor,"₹64,999"
888,"APPLE iPhone 11 (White, 64 GB)",4.6,64 GB ROM,15.49 cm (6.1 inch) Liquid Retina HD Display,12MP + 12MP | 12MP Front Camera,A13 Bionic Chip Processor,"₹46,999"
889,"APPLE iPhone 13 (Midnight, 128 GB)",4.6,128 GB ROM,15.49 cm (6.1 inch) Super Retina XDR Display,12MP + 12MP | 12MP Front Camera,A15 Bionic Chip Processor,"₹73,999"
890,"APPLE iPhone 13 (Pink, 128 GB)",4.6,128 GB ROM,15.49 cm (6.1 inch) Super Retina XDR Display,12MP + 12MP | 12MP Front Camera,A15 Bionic Chip Processor,"₹73,999"
891,"APPLE iPhone 11 (Black, 64 GB)",4.6,64 GB ROM,15.49 cm (6.1 inch) Liquid Retina HD Display,12MP + 12MP | 12MP Front Camera,A13 Bionic Chip Processor,"₹46,999"
892,"APPLE iPhone 11 (Purple, 64 GB)",4.6,64 GB ROM,15.49 cm (6.1 inch) Liquid Retina HD Display,12MP + 12MP | 12MP Front Camera,A13 Bionic Chip Processor,"₹46,999"
893,"APPLE iPhone 13 (Starlight, 128 GB)",4.6,128 GB ROM,15.49 cm (6.1 inch) Super Retina XDR Display,12MP + 12MP | 12MP Front Camera,A15 Bionic Chip Processor,"₹73,999"
894,"APPLE iPhone 11 (White, 128 GB)",4.6,128 GB ROM,15.49 cm (6.1 inch) Liquid Retina HD Display,12MP + 12MP | 12MP Front Camera,A13 Bionic Chip Processor,"₹51,999"
895,"APPLE iPhone SE (Red, 128 GB)",4.5,128 GB ROM,11.94 cm (4.7 inch) Retina HD Display,12MP Rear Camera | 7MP Front Camera,A13 Bionic Chip with 3rd Gen Neural Engine Processor,"₹35,499"
896,"APPLE iPhone 13 (Blue, 128 GB)",4.6,128 GB ROM,15.49 cm (6.1 inch) Super Retina XDR Display,12MP + 12MP | 12MP Front Camera,A15 Bionic Chip Processor,"₹73,999"
897,"APPLE iPhone 13 ((PRODUCT)RED, 128 GB)",4.6,128 GB ROM,15.49 cm (6.1 inch) Super Retina XDR Display,12MP + 12MP | 12MP Front Camera,A15 Bionic Chip Processor,"₹73,999"
898,"APPLE iPhone 12 Mini (Red, 64 GB)",4.5,64 GB ROM,13.72 cm (5.4 inch) Super Retina XDR Display,12MP + 12MP | 12MP Front Camera,A14 Bionic Chip with Next Generation Neural Engine Processor,"₹49,999"
899,"APPLE iPhone 11 (Black, 128 GB)",4.6,128 GB ROM,15.49 cm (6.1 inch) Liquid Retina HD Display,12MP + 12MP | 12MP Front Camera,A13 Bionic Chip Processor,"₹51,999"
900,"APPLE iPhone 11 (Purple, 128 GB)",4.6,128 GB ROM,15.49 cm (6.1 inch) Liquid Retina HD Display,12MP + 12MP | 12MP Front Camera,A13 Bionic Chip Processor,"₹51,999"
901,"APPLE iPhone SE (Red, 64 GB)",4.5,64 GB ROM,11.94 cm (4.7 inch) Retina HD Display,12MP Rear Camera | 7MP Front Camera,A13 Bionic Chip with 3rd Gen Neural Engine Processor,"₹30,499"
902,"APPLE iPhone 11 (Red, 64 GB)",4.6,64 GB ROM,15.49 cm (6.1 inch) Liquid Retina HD Display,12MP + 12MP | 12MP Front Camera,A13 Bionic Chip Processor,"₹46,999"
903,"APPLE iPhone 11 (Red, 128 GB)",4.6,128 GB ROM,15.49 cm (6.1 inch) Liquid Retina HD Display,12MP + 12MP | 12MP Front Camera,A13 Bionic Chip Processor,"₹51,999"
904,"APPLE iPhone 12 (Green, 128 GB)",4.6,128 GB ROM,15.49 cm (6.1 inch) Super Retina XDR Display,12MP + 12MP | 12MP Front Camera,A14 Bionic Chip with Next Generation Neural Engine Processor,"₹64,999"
905,"APPLE iPhone 13 Mini (Blue, 128 GB)",4.5,128 GB ROM,13.72 cm (5.4 inch) Super Retina XDR Display,12MP + 12MP | 12MP Front Camera,A15 Bionic Chip Processor,"₹64,999"
906,"APPLE iPhone 12 (Black, 128 GB)",4.6,128 GB ROM,15.49 cm (6.1 inch) Super Retina XDR Display,12MP + 12MP | 12MP Front Camera,A14 Bionic Chip with Next Generation Neural Engine Processor,"₹64,999"
